17:13:40 new steering: 89, stabilized steering: 89, difference: 0 
17:14:27 new steering: 54, stabilized steering: 65, difference: 11 
17:14:27 new steering: 44, stabilized steering: 64, difference: 20 
17:14:27 new steering: 47, stabilized steering: 63, difference: 16 
17:14:27 new steering: 43, stabilized steering: 62, difference: 19 
17:14:27 new steering: 39, stabilized steering: 61, difference: 22 
17:14:27 new steering: 52, stabilized steering: 56, difference: 4 
17:14:27 new steering: 47, stabilized steering: 55, difference: 8 
17:14:27 new steering: 45, stabilized steering: 54, difference: 9 
17:14:28 new steering: 53, stabilized steering: 53, difference: 0 
17:14:28 new steering: 54, stabilized steering: 54, difference: 0 
17:14:28 new steering: 51, stabilized steering: 53, difference: 2 
17:14:28 new steering: 52, stabilized steering: 52, difference: 0 
17:14:28 new steering: 56, stabilized steering: 53, difference: 3 
17:14:28 new steering: 24, stabilized steering: 48, difference: 24 
17:14:28 new steering: 60, stabilized steering: 53, difference: 7 
17:14:28 new steering: 58, stabilized steering: 58, difference: 0 
17:14:28 new steering: 58, stabilized steering: 58, difference: 0 
17:14:28 new steering: 65, stabilized steering: 63, difference: 2 
17:14:28 new steering: 53, stabilized steering: 62, difference: 9 
17:14:29 new steering: 55, stabilized steering: 61, difference: 6 
17:14:29 new steering: 57, stabilized steering: 57, difference: 0 
17:14:29 new steering: 64, stabilized steering: 58, difference: 6 
17:14:29 new steering: 63, stabilized steering: 59, difference: 4 
17:14:29 new steering: 63, stabilized steering: 63, difference: 0 
17:14:29 new steering: 67, stabilized steering: 64, difference: 3 
17:14:29 new steering: 67, stabilized steering: 65, difference: 2 
17:14:29 new steering: 58, stabilized steering: 64, difference: 6 
17:14:29 new steering: 62, stabilized steering: 63, difference: 1 
17:14:29 new steering: 72, stabilized steering: 64, difference: 8 
17:14:30 new steering: 68, stabilized steering: 65, difference: 3 
17:14:30 new steering: 62, stabilized steering: 64, difference: 2 
17:14:30 new steering: 68, stabilized steering: 65, difference: 3 
17:14:30 new steering: 67, stabilized steering: 66, difference: 1 
17:14:30 new steering: 66, stabilized steering: 66, difference: 0 
17:14:30 new steering: 71, stabilized steering: 67, difference: 4 
17:14:30 new steering: 68, stabilized steering: 68, difference: 0 
17:14:30 new steering: 66, stabilized steering: 66, difference: 0 
17:14:30 new steering: 58, stabilized steering: 65, difference: 7 
17:14:30 new steering: 64, stabilized steering: 64, difference: 0 
17:14:31 new steering: 67, stabilized steering: 65, difference: 2 
17:14:31 new steering: 62, stabilized steering: 64, difference: 2 
17:14:31 new steering: 68, stabilized steering: 65, difference: 3 
17:14:31 new steering: 60, stabilized steering: 64, difference: 4 
17:14:31 new steering: 66, stabilized steering: 66, difference: 0 
17:14:31 new steering: 67, stabilized steering: 67, difference: 0 
17:14:31 new steering: 69, stabilized steering: 68, difference: 1 
17:14:31 new steering: 68, stabilized steering: 68, difference: 0 
17:14:31 new steering: 69, stabilized steering: 69, difference: 0 
17:14:31 new steering: 60, stabilized steering: 68, difference: 8 
17:14:32 new steering: 67, stabilized steering: 67, difference: 0 
17:14:32 new steering: 69, stabilized steering: 68, difference: 1 
17:14:32 new steering: 67, stabilized steering: 67, difference: 0 
17:14:32 new steering: 67, stabilized steering: 67, difference: 0 
17:14:32 new steering: 64, stabilized steering: 64, difference: 0 
17:14:32 new steering: 61, stabilized steering: 63, difference: 2 
17:14:32 new steering: 66, stabilized steering: 64, difference: 2 
17:14:32 new steering: 69, stabilized steering: 65, difference: 4 
17:14:32 new steering: 70, stabilized steering: 66, difference: 4 
17:14:32 new steering: 66, stabilized steering: 66, difference: 0 
17:14:33 new steering: 72, stabilized steering: 67, difference: 5 
17:14:33 new steering: 68, stabilized steering: 68, difference: 0 
17:14:33 new steering: 74, stabilized steering: 69, difference: 5 
17:14:33 new steering: 60, stabilized steering: 68, difference: 8 
17:14:33 new steering: 59, stabilized steering: 67, difference: 8 
17:14:33 new steering: 61, stabilized steering: 66, difference: 5 
17:14:33 new steering: 69, stabilized steering: 67, difference: 2 
17:14:33 new steering: 64, stabilized steering: 66, difference: 2 
17:14:33 new steering: 67, stabilized steering: 67, difference: 0 
17:14:33 new steering: 69, stabilized steering: 68, difference: 1 
17:14:33 new steering: 66, stabilized steering: 67, difference: 1 
17:14:33 new steering: 61, stabilized steering: 66, difference: 5 
17:14:34 new steering: 60, stabilized steering: 65, difference: 5 
17:14:34 new steering: 69, stabilized steering: 66, difference: 3 
